commodity,consumption,period,region,season,timeslice,units_prices,year
res.computers,0.80420000000,Evening,UK,W,3,0,2010
res.refrigerators,0.75360000000,Evening,UK,W,3,0,2010
res.lighting,69.19920000000,Evening,UK,W,3,0,2010
res.other,0.73290000000,Evening,UK,W,3,0,2010
res.wet.appliances,1.38660000000,Evening,UK,W,3,0,2010
res.space-heat.existing-average,50.45960000000,Evening,UK,W,3,0,2010
res.space-heat.new-average,0.05450000000,Evening,UK,W,3,0,2010
res.hot-water.existing-average,11.12920000000,Evening,UK,W,3,0,2010
res.hot-water.new-average,0.05270000000,Evening,UK,W,3,0,2010
nga,92.08830000000,Night,UK,P,4,12.552,2010
bog,0.04300000000,Night,UK,P,4,10.019,2010
biomass,0.03610000000,Night,UK,P,4,10.019,2010
elc,169.34330000000,Night,UK,P,4,43.34267522,2010
oil,7.06530000000,Night,UK,P,4,19.7944343,2010
hco,19.79600000000,Night,UK,P,4,19.7944343,2010
lfo,5.09110000000,Night,UK,P,4,19.7944343,2010
wood,2.67220000000,Night,UK,P,4,10.019,2010
ser.cooling.high-consumption,13.45530000000,Night,UK,P,4,0,2010
ser.cooking,6.11790000000,Night,UK,P,4,0,2010
ser.computing,2.07290000000,Night,UK,P,4,0,2010
ser.space-heat.high-consumption,19.96480000000,Night,UK,P,4,0,2010
ser.space-heat.low-consumption,10.31900000000,Night,UK,P,4,0,2010
ser.lighting.office,22.15690000000,Night,UK,P,4,0,2010
ser.lighting.other,10.00290000000,Night,UK,P,4,0,2010
ser.other,1.91950000000,Night,UK,P,4,0,2010
ser.refrigeration,4.95000000000,Night,UK,P,4,0,2010
ser.hot-water.high-consumption,4.17310000000,Night,UK,P,4,0,2010
ser.hot-water.low-consumption,1.69770000000,Night,UK,P,4,0,2010
res.cooking.other,2.47400000000,Night,UK,P,4,0,2010
res.cooking.hobs,3.37500000000,Night,UK,P,4,0,2010
res.cooking.ovens,3.03750000000,Night,UK,P,4,0,2010
res.consumer-electronics.tv,5.72900000000,Night,UK,P,4,0,2010
res.freezers,1.53700000000,Night,UK,P,4,0,2010
res.computers,1.63830000000,Night,UK,P,4,0,2010
res.refrigerators,3.51680000000,Night,UK,P,4,0,2010
res.lighting,17.29980000000,Night,UK,P,4,0,2010
res.other,2.44290000000,Night,UK,P,4,0,2010
res.wet.appliances,4.62210000000,Night,UK,P,4,0,2010
res.space-heat.existing-average,112.94290000000,Night,UK,P,4,0,2010
res.space-heat.new-average,0.12200000000,Night,UK,P,4,0,2010
res.hot-water.existing-average,23.27050000000,Night,UK,P,4,0,2010
res.hot-water.new-average,0.11020000000,Night,UK,P,4,0,2010
nga,171.40070000000,Day,UK,P,5,12.552,2010
bog,0.01780000000,Day,UK,P,5,10.019,2010
biomass,0.01500000000,Day,UK,P,5,10.019,2010
elc,81.22270000000,Day,UK,P,5,43.34267522,2010
oil,15.53930000000,Day,UK,P,5,19.7944343,2010
hco,7.66720000000,Day,UK,P,5,19.7944343,2010
lfo,4.14080000000,Day,UK,P,5,19.7944343,2010
wood,1.55740000000,Day,UK,P,5,10.019,2010
ser.cooling.high-consumption,1.02190000000,Day,UK,P,5,0,2010
ser.cooking,1.01970000000,Day,UK,P,5,0,2010
ser.computing,0.31890000000,Day,UK,P,5,0,2010
ser.space-heat.high-consumption,5.28090000000,Day,UK,P,5,0,2010
ser.space-heat.low-consumption,3.62070000000,Day,UK,P,5,0,2010
ser.lighting.office,7.38560000000,Day,UK,P,5,0,2010
ser.lighting.other,3.33430000000,Day,UK,P,5,0,2010
ser.other,0.76780000000,Day,UK,P,5,0,2010
ser.refrigeration,1.98000000000,Day,UK,P,5,0,2010
ser.hot-water.high-consumption,0.79500000000,Day,UK,P,5,0,2010
ser.hot-water.low-consumption,0.34350000000,Day,UK,P,5,0,2010
res.cooking.other,0.49480000000,Day,UK,P,5,0,2010
res.cooking.hobs,0.67500000000,Day,UK,P,5,0,2010
res.cooking.ovens,0.60750000000,Day,UK,P,5,0,2010
res.consumer-electronics.tv,2.29160000000,Day,UK,P,5,0,2010
res.freezers,0.43920000000,Day,UK,P,5,0,2010
res.computers,0.89360000000,Day,UK,P,5,0,2010
res.refrigerators,1.00480000000,Day,UK,P,5,0,2010
res.lighting,69.19920000000,Day,UK,P,5,0,2010
res.other,0.97720000000,Day,UK,P,5,0,2010
res.wet.appliances,1.84880000000,Day,UK,P,5,0,2010
res.space-heat.existing-average,38.26970000000,Day,UK,P,5,0,2010
res.space-heat.new-average,0.04130000000,Day,UK,P,5,0,2010
res.hot-water.existing-average,4.65950000000,Day,UK,P,5,0,2010
res.hot-water.new-average,0.02210000000,Day,UK,P,5,0,2010
nga,93.45610000000,Peak,UK,P,6,12.552,2010
bog,0.01840000000,Peak,UK,P,6,10.019,2010
biomass,0.01550000000,Peak,UK,P,6,10.019,2010
elc,58.05690000000,Peak,UK,P,6,43.34267522,2010
oil,8.40240000000,Peak,UK,P,6,19.7944343,2010
hco,6.28970000000,Peak,UK,P,6,19.7944343,2010
lfo,2.70610000000,Peak,UK,P,6,19.7944343,2010
wood,1.76060000000,Peak,UK,P,6,10.019,2010
ser.cooling.high-consumption,1.02190000000,Peak,UK,P,6,0,2010
ser.computing,0.47840000000,Peak,UK,P,6,0,2010
ser.space-heat.high-consumption,6.02290000000,Peak,UK,P,6,0,2010
ser.space-heat.low-consumption,3.78620000000,Peak,UK,P,6,0,2010
ser.lighting.office,9.84750000000,Peak,UK,P,6,0,2010
ser.lighting.other,4.44580000000,Peak,UK,P,6,0,2010
ser.other,1.34360000000,Peak,UK,P,6,0,2010
ser.refrigeration,3.46500000000,Peak,UK,P,6,0,2010
ser.hot-water.high-consumption,2.71360000000,Peak,UK,P,6,0,2010
ser.hot-water.low-consumption,1.13260000000,Peak,UK,P,6,0,2010
res.cooking.other,0.24740000000,Peak,UK,P,6,0,2010
res.cooking.hobs,0.33750000000,Peak,UK,P,6,0,2010
res.cooking.ovens,0.30380000000,Peak,UK,P,6,0,2010
res.consumer-electronics.tv,1.43230000000,Peak,UK,P,6,0,2010
res.freezers,0.76850000000,Peak,UK,P,6,0,2010
res.computers,0.23830000000,Peak,UK,P,6,0,2010
res.refrigerators,1.75840000000,Peak,UK,P,6,0,2010
res.lighting,17.29980000000,Peak,UK,P,6,0,2010
res.other,0.85500000000,Peak,UK,P,6,0,2010
res.space-heat.existing-average,42.48090000000,Peak,UK,P,6,0,2010
res.space-heat.new-average,0.04590000000,Peak,UK,P,6,0,2010
res.hot-water.existing-average,15.49450000000,Peak,UK,P,6,0,2010
res.hot-water.new-average,0.07340000000,Peak,UK,P,6,0,2010
nga,58.39800000000,Evening,UK,P,7,12.552,2010
bog,0.01340000000,Evening,UK,P,7,10.019,2010
biomass,0.01120000000,Evening,UK,P,7,10.019,2010
elc,90.62650000000,Evening,UK,P,7,43.34267522,2010
oil,5.10610000000,Evening,UK,P,7,19.7944343,2010
hco,10.57680000000,Evening,UK,P,7,19.7944343,2010
lfo,2.84070000000,Evening,UK,P,7,19.7944343,2010
wood,1.65600000000,Evening,UK,P,7,10.019,2010
ser.cooling.high-consumption,1.53290000000,Evening,UK,P,7,0,2010
ser.cooking,3.05900000000,Evening,UK,P,7,0,2010
ser.computing,0.31890000000,Evening,UK,P,7,0,2010
ser.space-heat.high-consumption,10.96880000000,Evening,UK,P,7,0,2010
ser.space-heat.low-consumption,5.44620000000,Evening,UK,P,7,0,2010
ser.lighting.office,9.84750000000,Evening,UK,P,7,0,2010
ser.lighting.other,4.44580000000,Evening,UK,P,7,0,2010
ser.other,0.57580000000,Evening,UK,P,7,0,2010
ser.refrigeration,1.48500000000,Evening,UK,P,7,0,2010
ser.hot-water.high-consumption,2.08390000000,Evening,UK,P,7,0,2010
ser.hot-water.low-consumption,0.81190000000,Evening,UK,P,7,0,2010
res.cooking.other,1.73180000000,Evening,UK,P,7,0,2010
res.cooking.hobs,2.36250000000,Evening,UK,P,7,0,2010
res.cooking.ovens,2.12630000000,Evening,UK,P,7,0,2010
res.consumer-electronics.tv,2.00520000000,Evening,UK,P,7,0,2010
res.freezers,0.32940000000,Evening,UK,P,7,0,2010
res.computers,0.80420000000,Evening,UK,P,7,0,2010
res.refrigerators,0.75360000000,Evening,UK,P,7,0,2010
res.lighting,69.19920000000,Evening,UK,P,7,0,2010
res.other,0.73290000000,Evening,UK,P,7,0,2010
res.wet.appliances,1.38660000000,Evening,UK,P,7,0,2010
res.space-heat.existing-average,63.08340000000,Evening,UK,P,7,0,2010
res.space-heat.new-average,0.06810000000,Evening,UK,P,7,0,2010
res.hot-water.existing-average,11.12920000000,Evening,UK,P,7,0,2010
res.hot-water.new-average,0.05270000000,Evening,UK,P,7,0,2010
nga,62.05480000000,Night,UK,S,8,12.552,2010
bog,0.04300000000,Night,UK,S,8,10.019,2010
biomass,0.03610000000,Night,UK,S,8,10.019,2010
elc,69.40650000000,Night,UK,S,8,43.34267522,2010
oil,2.67090000000,Night,UK,S,8,19.7944343,2010
hco,3.37960000000,Night,UK,S,8,19.7944343,2010
lfo,0.52190000000,Night,UK,S,8,19.7944343,2010
wood,1.85660000000,Night,UK,S,8,10.019,2010
ser.cooling.high-consumption,44.85100000000,Night,UK,S,8,0,2010
ser.cooking,6.11790000000,Night,UK,S,8,0,2010
ser.computing,2.07290000000,Night,UK,S,8,0,2010
ser.space-heat.high-consumption,3.24300000000,Night,UK,S,8,0,2010
ser.space-heat.low-consumption,0.84380000000,Night,UK,S,8,0,2010
ser.lighting.office,17.72550000000,Night,UK,S,8,0,2010
ser.lighting.other,8.00240000000,Night,UK,S,8,0,2010
ser.other,1.91950000000,Night,UK,S,8,0,2010
ser.refrigeration,5.94000000000,Night,UK,S,8,0,2010
ser.hot-water.high-consumption,2.96250000000,Night,UK,S,8,0,2010
ser.hot-water.low-consumption,1.58310000000,Night,UK,S,8,0,2010
res.cooking.other,2.47400000000,Night,UK,S,8,0,2010
res.cooking.hobs,3.37500000000,Night,UK,S,8,0,2010
res.cooking.ovens,3.03750000000,Night,UK,S,8,0,2010
res.consumer-electronics.tv,5.72900000000,Night,UK,S,8,0,2010
res.freezers,1.84450000000,Night,UK,S,8,0,2010
res.computers,1.31060000000,Night,UK,S,8,0,2010
res.refrigerators,4.22010000000,Night,UK,S,8,0,2010
res.lighting,13.83980000000,Night,UK,S,8,0,2010
res.other,2.44290000000,Night,UK,S,8,0,2010
res.wet.appliances,4.62210000000,Night,UK,S,8,0,2010
res.space-heat.existing-average,8.79020000000,Night,UK,S,8,0,2010
res.space-heat.new-average,0.00950000000,Night,UK,S,8,0,2010
res.hot-water.existing-average,20.24170000000,Night,UK,S,8,0,2010
res.hot-water.new-average,0.09580000000,Night,UK,S,8,0,2010
nga,41.56690000000,Day,UK,S,9,12.552,2010
bog,0.01780000000,Day,UK,S,9,10.019,2010
biomass,0.01500000000,Day,UK,S,9,10.019,2010
elc,47.55070000000,Day,UK,S,9,43.34267522,2010
oil,3.43710000000,Day,UK,S,9,19.7944343,2010
hco,0.88450000000,Day,UK,S,9,19.7944343,2010
lfo,0.64890000000,Day,UK,S,9,19.7944343,2010
wood,0.54860000000,Day,UK,S,9,10.019,2010
ser.cooling.high-consumption,3.40640000000,Day,UK,S,9,0,2010
ser.cooking,1.01970000000,Day,UK,S,9,0,2010
ser.computing,0.31890000000,Day,UK,S,9,0,2010
ser.space-heat.high-consumption,0.09750000000,Day,UK,S,9,0,2010
ser.space-heat.low-consumption,0.32620000000,Day,UK,S,9,0,2010
ser.lighting.office,5.90850000000,Day,UK,S,9,0,2010
ser.lighting.other,2.66740000000,Day,UK,S,9,0,2010
ser.other,0.76780000000,Day,UK,S,9,0,2010
ser.refrigeration,2.37600000000,Day,UK,S,9,0,2010
ser.hot-water.high-consumption,0.50800000000,Day,UK,S,9,0,2010
ser.hot-water.low-consumption,0.31200000000,Day,UK,S,9,0,2010
res.cooking.other,0.49480000000,Day,UK,S,9,0,2010
res.cooking.hobs,0.67500000000,Day,UK,S,9,0,2010
res.cooking.ovens,0.60750000000,Day,UK,S,9,0,2010
res.consumer-electronics.tv,2.29160000000,Day,UK,S,9,0,2010
res.freezers,0.52700000000,Day,UK,S,9,0,2010
res.computers,0.71490000000,Day,UK,S,9,0,2010
res.refrigerators,1.20580000000,Day,UK,S,9,0,2010
res.lighting,55.35940000000,Day,UK,S,9,0,2010
res.other,0.97720000000,Day,UK,S,9,0,2010
res.wet.appliances,1.84880000000,Day,UK,S,9,0,2010
res.space-heat.existing-average,2.15530000000,Day,UK,S,9,0,2010
res.space-heat.new-average,0.00230000000,Day,UK,S,9,0,2010
res.hot-water.existing-average,3.72930000000,Day,UK,S,9,0,2010
res.hot-water.new-average,0.01770000000,Day,UK,S,9,0,2010
nga,19.65660000000,Peak,UK,S,10,12.552,2010
bog,0.01840000000,Peak,UK,S,10,10.019,2010
biomass,0.01550000000,Peak,UK,S,10,10.019,2010
elc,26.19370000000,Peak,UK,S,10,43.34267522,2010
oil,1.52360000000,Peak,UK,S,10,19.7944343,2010
hco,0.59490000000,Peak,UK,S,10,19.7944343,2010
lfo,0.32230000000,Peak,UK,S,10,19.7944343,2010
wood,1.12920000000,Peak,UK,S,10,10.019,2010
ser.cooling.high-consumption,3.40640000000,Peak,UK,S,10,0,2010
ser.computing,0.47840000000,Peak,UK,S,10,0,2010
ser.space-heat.high-consumption,0.15980000000,Peak,UK,S,10,0,2010
ser.space-heat.low-consumption,0.54730000000,Peak,UK,S,10,0,2010
ser.lighting.office,7.87800000000,Peak,UK,S,10,0,2010
ser.lighting.other,3.55660000000,Peak,UK,S,10,0,2010
ser.other,1.34360000000,Peak,UK,S,10,0,2010
ser.refrigeration,4.15800000000,Peak,UK,S,10,0,2010
ser.hot-water.high-consumption,2.00900000000,Peak,UK,S,10,0,2010
ser.hot-water.low-consumption,1.07090000000,Peak,UK,S,10,0,2010
res.cooking.other,0.24740000000,Peak,UK,S,10,0,2010
res.cooking.hobs,0.33750000000,Peak,UK,S,10,0,2010
res.cooking.ovens,0.30380000000,Peak,UK,S,10,0,2010
res.consumer-electronics.tv,1.43230000000,Peak,UK,S,10,0,2010
res.freezers,0.92220000000,Peak,UK,S,10,0,2010
res.computers,0.19060000000,Peak,UK,S,10,0,2010
res.refrigerators,2.11010000000,Peak,UK,S,10,0,2010
res.lighting,13.83980000000,Peak,UK,S,10,0,2010
res.other,0.85500000000,Peak,UK,S,10,0,2010
res.space-heat.existing-average,5.27590000000,Peak,UK,S,10,0,2010
res.space-heat.new-average,0.00570000000,Peak,UK,S,10,0,2010
res.hot-water.existing-average,13.70740000000,Peak,UK,S,10,0,2010
res.hot-water.new-average,0.06490000000,Peak,UK,S,10,0,2010
nga,16.71030000000,Evening,UK,S,11,12.552,2010
bog,0.01340000000,Evening,UK,S,11,10.019,2010
biomass,0.01120000000,Evening,UK,S,11,10.019,2010
elc,32.94380000000,Evening,UK,S,11,43.34267522,2010
oil,0.92320000000,Evening,UK,S,11,19.7944343,2010
hco,0.25670000000,Evening,UK,S,11,19.7944343,2010
lfo,0.21870000000,Evening,UK,S,11,19.7944343,2010
wood,0.90800000000,Evening,UK,S,11,10.019,2010
ser.cooling.high-consumption,5.10960000000,Evening,UK,S,11,0,2010
ser.cooking,3.05900000000,Evening,UK,S,11,0,2010
ser.computing,0.31890000000,Evening,UK,S,11,0,2010
ser.space-heat.low-consumption,0.38200000000,Evening,UK,S,11,0,2010
ser.lighting.office,7.87800000000,Evening,UK,S,11,0,2010
ser.lighting.other,3.55660000000,Evening,UK,S,11,0,2010
ser.other,0.57580000000,Evening,UK,S,11,0,2010
ser.refrigeration,1.78200000000,Evening,UK,S,11,0,2010
ser.hot-water.high-consumption,1.27360000000,Evening,UK,S,11,0,2010
ser.hot-water.low-consumption,0.79780000000,Evening,UK,S,11,0,2010
res.cooking.other,1.73180000000,Evening,UK,S,11,0,2010
res.cooking.hobs,2.36250000000,Evening,UK,S,11,0,2010
res.cooking.ovens,2.12630000000,Evening,UK,S,11,0,2010
res.consumer-electronics.tv,2.00520000000,Evening,UK,S,11,0,2010
res.freezers,0.39520000000,Evening,UK,S,11,0,2010
res.computers,0.64340000000,Evening,UK,S,11,0,2010
res.refrigerators,0.90430000000,Evening,UK,S,11,0,2010
res.lighting,55.35940000000,Evening,UK,S,11,0,2010
res.other,0.73290000000,Evening,UK,S,11,0,2010
res.wet.appliances,1.38660000000,Evening,UK,S,11,0,2010
res.space-heat.existing-average,2.89460000000,Evening,UK,S,11,0,2010
res.space-heat.new-average,0.00310000000,Evening,UK,S,11,0,2010
res.hot-water.existing-average,10.19650000000,Evening,UK,S,11,0,2010
res.hot-water.new-average,0.04830000000,Evening,UK,S,11,0,2010
nga,71.51470000000,Night,UK,A,12,12.552,2010
bog,0.04300000000,Night,UK,A,12,10.019,2010
biomass,0.03610000000,Night,UK,A,12,10.019,2010
elc,262.99300000000,Night,UK,A,12,43.34267522,2010
oil,6.14760000000,Night,UK,A,12,19.7944343,2010
hco,41.18500000000,Night,UK,A,12,19.7944343,2010
lfo,8.40930000000,Night,UK,A,12,19.7944343,2010
wood,2.81270000000,Night,UK,A,12,10.019,2010
ser.cooling.high-consumption,2.99010000000,Night,UK,A,12,0,2010
ser.cooking,6.11790000000,Night,UK,A,12,0,2010
ser.computing,2.07290000000,Night,UK,A,12,0,2010
ser.space-heat.high-consumption,43.76070000000,Night,UK,A,12,0,2010
ser.space-heat.low-consumption,18.70700000000,Night,UK,A,12,0,2010
ser.lighting.office,26.58820000000,Night,UK,A,12,0,2010
ser.lighting.other,12.00350000000,Night,UK,A,12,0,2010
ser.other,1.91950000000,Night,UK,A,12,0,2010
ser.refrigeration,3.96000000000,Night,UK,A,12,0,2010
ser.hot-water.high-consumption,4.49860000000,Night,UK,A,12,0,2010
ser.hot-water.low-consumption,1.69770000000,Night,UK,A,12,0,2010
res.cooking.other,2.47400000000,Night,UK,A,12,0,2010
res.cooking.hobs,3.37500000000,Night,UK,A,12,0,2010
res.cooking.ovens,3.03750000000,Night,UK,A,12,0,2010
res.consumer-electronics.tv,5.72900000000,Night,UK,A,12,0,2010
res.freezers,1.22960000000,Night,UK,A,12,0,2010
res.computers,1.96590000000,Night,UK,A,12,0,2010
res.refrigerators,2.81340000000,Night,UK,A,12,0,2010
res.lighting,20.75980000000,Night,UK,A,12,0,2010
res.other,2.44290000000,Night,UK,A,12,0,2010
res.wet.appliances,4.62210000000,Night,UK,A,12,0,2010
res.space-heat.existing-average,209.38010000000,Night,UK,A,12,0,2010
res.space-heat.new-average,0.22610000000,Night,UK,A,12,0,2010
res.hot-water.existing-average,23.27050000000,Night,UK,A,12,0,2010
res.hot-water.new-average,0.11020000000,Night,UK,A,12,0,2010
nga,143.12450000000,Day,UK,A,13,12.552,2010
bog,0.01780000000,Day,UK,A,13,10.019,2010
biomass,0.01500000000,Day,UK,A,13,10.019,2010
elc,109.25180000000,Day,UK,A,13,43.34267522,2010
oil,13.02300000000,Day,UK,A,13,19.7944343,2010
hco,12.66830000000,Day,UK,A,13,19.7944343,2010
lfo,4.72340000000,Day,UK,A,13,19.7944343,2010
wood,1.43260000000,Day,UK,A,13,10.019,2010
ser.cooling.high-consumption,0.22710000000,Day,UK,A,13,0,2010
ser.cooking,1.01970000000,Day,UK,A,13,0,2010
ser.computing,0.31890000000,Day,UK,A,13,0,2010
ser.space-heat.high-consumption,12.55250000000,Day,UK,A,13,0,2010
ser.space-heat.low-consumption,6.32890000000,Day,UK,A,13,0,2010
ser.lighting.office,8.86270000000,Day,UK,A,13,0,2010
ser.lighting.other,4.00120000000,Day,UK,A,13,0,2010
ser.other,0.76780000000,Day,UK,A,13,0,2010
ser.refrigeration,1.58400000000,Day,UK,A,13,0,2010
ser.hot-water.high-consumption,0.89760000000,Day,UK,A,13,0,2010
ser.hot-water.low-consumption,0.34350000000,Day,UK,A,13,0,2010
res.cooking.other,0.49480000000,Day,UK,A,13,0,2010
res.cooking.hobs,0.67500000000,Day,UK,A,13,0,2010
res.cooking.ovens,0.60750000000,Day,UK,A,13,0,2010
res.consumer-electronics.tv,2.29160000000,Day,UK,A,13,0,2010
res.freezers,0.35130000000,Day,UK,A,13,0,2010
res.computers,1.07230000000,Day,UK,A,13,0,2010
